time,T_horno,T_preH_pos,T_preH_neg,T_out_pos,T_out_neg,P_out_pos,P_out_neg,Humedad,T_humidificador,Voltaje,Corriente,FlujoO2,FlujoCO2,FlujoCO,FlujoH2,FlujoCH4,FlujoPurga,FlujoN2_neg,FlujoN2_pos,FlujoAire,Valvula solH2,Valvula solCO2,Valvula solCO,Valvula solCH4,Valvula solPurga,Valvula solN2_neg,Valvula solO2,Valvula solN2_pos,Valvula solAire 
12-19 11:34:32.03,25.7357,24.1019,24.3848,0.0,27.0566,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:32.29,25.7357,24.1019,24.3848,0.0,27.0566,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:32.55,25.7357,24.1019,24.3848,0.0,27.0566,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:32.82,25.723,24.1024,24.3826,0.0,27.0583,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:33.10,25.723,24.1024,24.3826,0.0,27.0583,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:33.35,25.723,24.1024,24.3826,0.0,27.0583,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:33.61,25.723,24.1024,24.3826,0.0,27.0583,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:33.88,25.7162,24.1005,24.3936,0.0,27.056,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:34.15,25.7162,24.1005,24.3936,0.0,27.056,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:34.41,25.7162,24.1005,24.3936,0.0,27.056,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:34.68,25.7101,24.1085,24.3913,0.0,27.0598,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:34.94,25.7101,24.1085,24.3913,0.0,27.0598,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:35.21,25.7101,24.1085,24.3913,0.0,27.0598,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:35.48,25.7101,24.1085,24.3913,0.0,27.0598,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:35.74,25.6967,24.1014,24.3915,0.0,27.0656,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:36.01,25.6967,24.1014,24.3915,0.0,27.0656,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:36.27,25.6967,24.1014,24.3915,0.0,27.0656,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:36.53,25.6967,24.1014,24.3915,0.0,27.0656,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:36.80,25.7027,24.1037,24.3911,0.0,27.0618,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:37.06,25.7027,24.1037,24.3911,0.0,27.0618,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:37.32,25.7027,24.1037,24.3911,0.0,27.0618,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:37.58,25.7027,24.1037,24.3911,0.0,27.0618,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:37.85,25.6971,24.1067,24.3941,0.0,27.0761,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:38.11,25.6971,24.1067,24.3941,0.0,27.0761,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:38.38,25.6971,24.1067,24.3941,0.0,27.0761,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:38.64,25.6971,24.1067,24.3941,0.0,27.0761,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:38.90,25.6933,24.1067,24.3861,0.0,27.0652,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:39.17,25.6933,24.1067,24.3861,0.0,27.0652,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:39.43,25.6933,24.1067,24.3861,0.0,27.0652,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:39.69,25.6948,24.1063,24.3945,0.0,27.0746,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:39.96,25.6948,24.1063,24.3945,0.0,27.0746,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:40.22,25.6948,24.1063,24.3945,0.0,27.0746,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:40.49,25.6948,24.1063,24.3945,0.0,27.0746,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:40.75,25.6959,24.1059,24.3911,0.0,27.0776,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:41.02,25.6959,24.1059,24.3911,0.0,27.0776,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:41.28,25.6959,24.1059,24.3911,0.0,27.0776,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:41.55,25.6959,24.1059,24.3911,0.0,27.0776,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:41.83,25.6892,24.1076,24.3878,0.0,27.0751,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:42.10,25.6892,24.1076,24.3878,0.0,27.0751,4.0,3.0,0.0,-40.0,12.1965,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:42.36,25.6892,24.1076,24.3878,0.0,27.0751,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:42.63,25.6892,24.1076,24.3878,0.0,27.0751,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:42.90,25.69,24.1057,24.3969,0.0,27.0717,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:43.16,25.69,24.1057,24.3969,0.0,27.0717,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:43.42,25.69,24.1057,24.3969,0.0,27.0717,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:43.69,25.6874,24.1114,24.3893,0.0,27.0664,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:43.96,25.6874,24.1114,24.3893,0.0,27.0664,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:44.23,25.6874,24.1114,24.3893,0.0,27.0664,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:44.50,25.6874,24.1114,24.3893,0.0,27.0664,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:44.77,25.6947,24.107,24.3971,0.0,27.0734,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:45.03,25.6947,24.107,24.3971,0.0,27.0734,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:45.29,25.6947,24.107,24.3971,0.0,27.0734,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:45.56,25.6947,24.107,24.3971,0.0,27.0734,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:45.83,25.6921,24.1153,24.4016,0.0,27.0836,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:46.10,25.6921,24.1153,24.4016,0.0,27.0836,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:46.36,25.6921,24.1153,24.4016,0.0,27.0836,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:46.63,25.6921,24.1153,24.4016,0.0,27.0836,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:46.88,25.697,24.1013,24.3933,0.0,27.0716,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:47.15,25.697,24.1013,24.3933,0.0,27.0716,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:47.42,25.697,24.1013,24.3933,0.0,27.0716,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:47.68,25.6912,24.1159,24.4011,0.0,27.0838,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:47.94,25.6912,24.1159,24.4011,0.0,27.0838,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:48.21,25.6912,24.1159,24.4011,0.0,27.0838,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:48.48,25.6912,24.1159,24.4011,0.0,27.0838,4.0,3.0,0.0,-40.0,12.1969,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:48.75,25.6957,24.1084,24.4041,0.0,27.0751,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:49.03,25.6957,24.1084,24.4041,0.0,27.0751,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:49.29,25.6957,24.1084,24.4041,0.0,27.0751,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:49.55,25.6957,24.1084,24.4041,0.0,27.0751,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:49.82,25.6817,24.1023,24.395,0.0,27.0838,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:50.10,25.6817,24.1023,24.395,0.0,27.0838,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:50.36,25.6817,24.1023,24.395,0.0,27.0838,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:50.63,25.6817,24.1023,24.395,0.0,27.0838,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:50.89,25.6758,24.1123,24.397,0.0,27.0798,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:51.16,25.6758,24.1123,24.397,0.0,27.0798,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:51.43,25.6758,24.1123,24.397,0.0,27.0798,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:51.69,25.6773,24.1134,24.3921,0.0,27.0866,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:51.95,25.6773,24.1134,24.3921,0.0,27.0866,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:52.22,25.6773,24.1134,24.3921,0.0,27.0866,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:52.48,25.6773,24.1134,24.3921,0.0,27.0866,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:52.74,25.677,24.11,24.3914,0.0,27.0836,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:53.00,25.677,24.11,24.3914,0.0,27.0836,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:53.27,25.677,24.11,24.3914,0.0,27.0836,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:53.52,25.677,24.11,24.3914,0.0,27.0836,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:53.78,25.6694,24.1203,24.399,0.0,27.0855,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:54.05,25.6694,24.1203,24.399,0.0,27.0855,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:54.31,25.6694,24.1203,24.399,0.0,27.0855,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:54.56,25.6694,24.1203,24.399,0.0,27.0855,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:54.83,25.674,24.1172,24.3978,0.0,27.0866,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:55.09,25.674,24.1172,24.3978,0.0,27.0866,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:55.36,25.674,24.1172,24.3978,0.0,27.0866,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:55.62,25.674,24.1172,24.3978,0.0,27.0866,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:55.89,25.6649,24.1172,24.4035,0.0,27.0859,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:56.15,25.6649,24.1172,24.4035,0.0,27.0859,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:56.41,25.6649,24.1172,24.4035,0.0,27.0859,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:56.67,25.6681,24.1136,24.3987,0.0,27.086,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:56.94,25.6681,24.1136,24.3987,0.0,27.086,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:57.20,25.6681,24.1136,24.3987,0.0,27.086,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:57.46,25.6681,24.1136,24.3987,0.0,27.086,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:57.72,25.6684,24.114,24.3965,0.0,27.0913,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:57.99,25.6684,24.114,24.3965,0.0,27.0913,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:58.24,25.6684,24.114,24.3965,0.0,27.0913,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:58.51,25.6684,24.114,24.3965,0.0,27.0913,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:58.78,25.6684,24.117,24.3995,0.0,27.0989,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:59.04,25.6684,24.117,24.3995,0.0,27.0989,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:59.30,25.6684,24.117,24.3995,0.0,27.0989,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:59.56,25.6684,24.117,24.3995,0.0,27.0989,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:34:59.83,25.6514,24.1147,24.4043,0.0,27.0969,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:00.09,25.6514,24.1147,24.4043,0.0,27.0969,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:00.36,25.6514,24.1147,24.4043,0.0,27.0969,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:00.62,25.6514,24.1147,24.4043,0.0,27.0969,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:00.88,25.6457,24.1143,24.4036,0.0,27.0988,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:01.15,25.6457,24.1143,24.4036,0.0,27.0988,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:01.41,25.6457,24.1143,24.4036,0.0,27.0988,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:01.68,25.6412,24.1192,24.4058,0.0,27.0965,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:01.95,25.6412,24.1192,24.4058,0.0,27.0965,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:02.21,25.6412,24.1192,24.4058,0.0,27.0965,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:02.49,25.6412,24.1192,24.4058,0.0,27.0965,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:02.75,25.6381,24.1161,24.4062,0.0,27.0935,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:03.02,25.6381,24.1161,24.4062,0.0,27.0935,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:35:03.28,25.6381,24.1161,24.4062,0.0,27.0935,4.0,3.0,0.0,-40.0,12.1973,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
